Emotion,Text,Clean Text
sadness,i didnt feel humiliated,begin express feelings doomed romantic vision stirred seeds grew lifetime
sadness,i didnt feel humiliated,im currently struggling feeling offended drs office worried body heck wrong seriously contemplating getting tubes tied normal everyday things occupy minds given time
sadness,i didnt feel humiliated,able let passion present little paintings help feel reassured let dreams creativity die href https lh
sadness,i didnt feel humiliated,feel like idiotic herd mentality mindless follower walking street large group people
sadness,i didnt feel humiliated,remember feeling joyful feeling
sadness,i didnt feel humiliated,im writing blog post feeling totally amazed wonderful life lead
sadness,i didnt feel humiliated,feel like cohort people turn questions supporting institution public health program
sadness,i didnt feel humiliated,feeling fairly uncertain things right moment
sadness,i didnt feel humiliated,feel regretful able finish set data url http www
sadness,i didnt feel humiliated,feeling intimidated work
sadness,i didnt feel humiliated,like leaving feel inadaquate valued appreciated
sadness,i didnt feel humiliated,think confuse feelings longing feeling good
sadness,i didnt feel humiliated,feeling people died bothered past cried hair look perfect weather anxiety brings end tether
sadness,i didnt feel humiliated,feel giggly
sadness,i didnt feel humiliated,love female vocalists admit feeling slightly embarassed femininely romantic theme piece
sadness,i didnt feel humiliated,feel safer people thats friendly
sadness,i didnt feel humiliated,feel taller leaner graceful
sadness,i didnt feel humiliated,feel respected safe
sadness,i didnt feel humiliated,feel like sarcastic mean history paper overrrrrrrrrrrr
sadness,i didnt feel humiliated,lapped getting applications sachets gave feel decide liked product little ml tube rose night cream came ive lapping loving
sadness,i didnt feel humiliated,feel rotten frustration manifests annoyance anger helping
sadness,i didnt feel humiliated,feel vulnerable tell im honest hate
sadness,i didnt feel humiliated,brandish article makes fun staying bed late feel tragic staying
sadness,i didnt feel humiliated,happy feel welcomed creepy
sadness,i didnt feel humiliated,feeling disheartened week
sadness,i didnt feel humiliated,blog want obedient feel burdened country culture finds abortion acceptable
sadness,i didnt feel humiliated,feel like dresses looks cool far away closer look dont like
sadness,i didnt feel humiliated,hope like efforts pop check wonderful creations team come truly talented ladies team feel honoured allowed join time
sadness,i didnt feel humiliated,saw im feeling agitated
sadness,i didnt feel humiliated,feel insulted offended hurt
sadness,i didnt feel humiliated,feel positive vibe bashing way slowly surely door negativity feel like nearly close
sadness,i didnt feel humiliated,feel passionate sharing story family
sadness,i didnt feel humiliated,feel confident time ive india past
sadness,i didnt feel humiliated,lost uncle sad feel devastated
sadness,i didnt feel humiliated,said times want feel fake overdone
sadness,i didnt feel humiliated,feeling envious nations despite small land
sadness,i didnt feel humiliated,feel rude feel free grab seat
sadness,i didnt feel humiliated,ive said feel like explain yall dont think im perverse
sadness,i didnt feel humiliated,feel disgusted
sadness,i didnt feel humiliated,feel benefits generous budget exotic sets gorgeous matte paintings
sadness,i didnt feel humiliated,feel ludicrous
sadness,i didnt feel humiliated,feel wear wear girls school timid comes fashion look weird walk head held high
sadness,i didnt feel humiliated,sugar laden roasted chocolate cake like best em tell vegan phase perfectly understandable year old girl feel thrilled vegan wish continued success health
sadness,i didnt feel humiliated,im feeling little smug evening
sadness,i didnt feel humiliated,tender feelings sweet woman suffered silence
sadness,i didnt feel humiliated,cant help feel bioware missed opportunity
sadness,i didnt feel humiliated,feel ok results
sadness,i didnt feel humiliated,didnt want talk kind selfish feel id ignore selfish
sadness,i didnt feel humiliated,wish didnt feel like roommates hated half time
sadness,i didnt feel humiliated,left talk feeling nervous taken brief wrong sense situation invested time project going
sadness,i didnt feel humiliated,visual design principles contrast repetition alignment proximity mind feel successful future design projects
sadness,i didnt feel humiliated,wrapped child hug realized sinking feeling quickly precious moment passing thankful particular precious passing moment kids
sadness,i didnt feel humiliated,feel frightened citizen india honest performances recognised appreciated
sadness,i didnt feel humiliated,im feeling fine normal pregnancy symptoms
sadness,i didnt feel humiliated,remember feeling amazed settle playroom read bombsite conservatory find escaping new place altogether
sadness,i didnt feel humiliated,break times feeling like lousy mom
sadness,i didnt feel humiliated,find challenging wrap story brings good closure conclusion leave reader feeling cheated rushed
sadness,i didnt feel humiliated,feel like weird sugar issues hunger place
sadness,i didnt feel humiliated,feel reluctant talk issue immediate especially difference individually spread word
sadness,i didnt feel humiliated,focus better feel ive writing post makes truly happy inspired happiness project like simple thing eye opening
sadness,i didnt feel humiliated,thought id feel comfortable im going bold fashion choices
sadness,i didnt feel humiliated,desire likely feel appreciative feel entitled
sadness,i didnt feel humiliated,im feeling little stressed
sadness,i didnt feel humiliated,feeling calm act way
sadness,i didnt feel humiliated,figure practice anybody feeling like contributions ideas valued team
sadness,i didnt feel humiliated,love leave reader feeling confused slightly deceived
sadness,i didnt feel humiliated,feel like bit strange
sadness,i didnt feel humiliated,id better settle glasses iced water press cheeks feel delicious coolness
sadness,i didnt feel humiliated,quick anger lash quicker feel remorseful immediately
sadness,i didnt feel humiliated,understand end starts going outside feel like truly happy
sadness,i didnt feel humiliated,feeling hot knew needed cool body temperature drink fluids
sadness,i didnt feel humiliated,feel pretty rotten cant
sadness,i didnt feel humiliated,feel need remind lonely know distress things haunt best
sadness,i didnt feel humiliated,feel fucked majorly summer im cast alternate universe went wrong way timeline im stuck world knew way
sadness,i didnt feel humiliated,im worth days feel acceptable human
sadness,i didnt feel humiliated,send email true feelings issue run risk ignored
sadness,i didnt feel humiliated,feel hated world
sadness,i didnt feel humiliated,feel passionate taking stand maybe understand chosen issue worthy time efforts
sadness,i didnt feel humiliated,im feeling uncomfortable comfort warmth
sadness,i didnt feel humiliated,break leaves feeling bitter
sadness,i didnt feel humiliated,feeling happen feeling reassured kiss mind cant shake
sadness,i didnt feel humiliated,feel like little barbie doll decorate hated heels thats wear
sadness,i didnt feel humiliated,enjoy driving brand new car feel pained think achieved investing money saved buying second hand car
sadness,i didnt feel humiliated,feel like useful powerful special gifts
sadness,i didnt feel humiliated,spent days crying newborn throwing carseat running kids dealing naughty toddler getting little sleep generally feeling crappy
sadness,i didnt feel humiliated,feel inadequate today
sadness,i didnt feel humiliated,thinking night thought tell daughter day wondered feels stressed students
sadness,i didnt feel humiliated,filled despair feel like quest beauty isnt respected
sadness,i didnt feel humiliated,feel energetics cinnamon tree supportive journey self awareness
sadness,i didnt feel humiliated,feeling super fly
sadness,i didnt feel humiliated,running hard running fast feel like minutes probably hitting low
sadness,i didnt feel humiliated,feel perfect constant exhaustion
sadness,i didnt feel humiliated,badly needed missing sewing time find feel productive
sadness,i didnt feel humiliated,feel insulted people guys cant cry feel emotional
sadness,i didnt feel humiliated,feel afraid work books egan tells kurt
sadness,i didnt feel humiliated,personally feel url little vain awhile started irritated self centered sounded
sadness,i didnt feel humiliated,uptight today work issues saw tense emotions dissipated coz felt moment warm fuzzy feeling feeling im laying bed tender embrace plant sweet kisses cheeks
